trace_id,user_id,level,platform,created_at,points,moves,unique_cells,revisits,duration_ms,duration_s,ms_per_move,median_dt_ms,thinking_moves,thinking_frac,thinking_ms,execution_ms,thinking_time_frac,longest_pause_ms,bbox_w,bbox_h,pattern,pattern_conf,age,style,gaming,hand,optimization,optimal_moves,optimality,redundancy
4379,g2hl7zwfdc,round2,desktop,2026-06-18 18:31:18.755692+00,55,54,49,6,25891,25.891,479.5,325,5,0.0926,9285,16606,0.3586,4126,8,8,random_walk,0.5325,30-44,I follow a set pattern,Regularly,Right,Regularly,48,0.8889,1.125
4380,26z1wf5spi,round2,desktop,2026-06-18 18:31:18.883035+00,57,56,49,8,22725,22.725,405.8,352,2,0.0357,5235,17490,0.2304,4178,8,8,spiral,1.0,18-29,I just start and figure it out,Sometimes,Right,Rarely or never,48,0.8571,1.1667
4381,2v3wuxxvf3,tutorial,mobile,2026-06-18 18:31:18.924845+00,32,31,32,0,45222,45.222,1458.8,568,6,0.1935,33285,11937,0.736,26149,6,6,snake,0.6055,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,31,1.0,1.0
4382,pxo1wr735w,round1,desktop,2026-06-18 18:31:21.462436+00,30,29,25,5,24027,24.027,828.5,447,4,0.1379,13233,10794,0.5508,8269,6,6,spiral,0.9998,,,,,,25,0.8621,1.16
4383,r0p977ih1w,bonus1,desktop,2026-06-18 18:31:21.499994+00,96,95,84,12,51475,51.475,541.8,256,7,0.0737,25303,26172,0.4916,12341,10,10,random_walk,0.705,18-29,I have a rough approach but adapt as I go,Regularly,Right,Regularly,86,0.9053,1.1047
4384,gjkyajh3xw,round1,mobile,2026-06-18 18:31:27.851813+00,26,25,25,1,40607,40.607,1624.3,802,6,0.24,27750,12857,0.6834,9379,6,6,spiral,0.9821,45-59,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,25,1.0,1.0
4385,dqei0sqz8p,round2,desktop,2026-06-18 18:31:29.453401+00,49,48,49,0,76762,76.762,1599.2,600,17,0.3542,62302,14460,0.8116,19812,8,8,snake,0.5904,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,48,1.0,1.0
4386,xjh65o44u2,tutorial,mobile,2026-06-18 18:31:32.571193+00,32,31,32,0,31248,31.248,1008.0,534,6,0.1935,18944,12304,0.6062,4224,6,6,spiral,1.0,45-59,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,1.0,1.0
4387,751i36md42,round1,desktop,2026-06-18 18:31:32.66772+00,30,29,25,5,14274,14.274,492.2,325,2,0.069,4275,9999,0.2995,3126,6,6,spiral,0.9195,Under 18,I just start and figure it out,Sometimes,Right,Regularly,25,0.8621,1.16
4388,k41oxct4f9,round2,mobile,2026-06-18 18:31:32.706244+00,82,81,49,33,45779,45.779,565.2,329,15,0.1852,24588,21191,0.5371,2619,8,8,spiral,0.9797,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Rarely or never,48,0.5926,1.6875
4389,dsm3vsojyf,round1,desktop,2026-06-18 18:31:37.148746+00,26,25,25,1,150813,150.813,6032.5,416,4,0.16,142106,8707,0.9423,122278,6,6,random_walk,0.6137,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,25,1.0,1.0
4390,uyfn2coh21,round1,desktop,2026-06-18 18:31:37.766764+00,26,25,25,1,18110,18.11,724.4,313,3,0.12,10643,7467,0.5877,4843,6,6,spiral,0.9821,,,,,,25,1.0,1.0
4391,j9flq3ib6z,bonus1,mobile,2026-06-18 18:31:38.669058+00,103,102,84,19,100262,100.262,983.0,499,22,0.2157,64051,36211,0.6388,8038,10,10,snake,0.9914,18-29,I have a rough approach but adapt as I go,Rarely or never,Left,Sometimes,86,0.8431,1.186
4392,vxoradm31u,tutorial,desktop,2026-06-18 18:31:39.660497+00,32,31,32,0,15185,15.185,489.8,434,1,0.0323,1868,13317,0.123,1868,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,31,1.0,1.0
4393,cn9kqsxog9,tutorial,mobile,2026-06-18 18:31:39.995876+00,32,31,32,0,18770,18.77,605.5,151,2,0.0645,10752,8018,0.5728,7334,6,6,spiral,1.0,18-29,I just start and figure it out,Regularly,Right,Regularly,31,1.0,1.0
4394,m4f1q7xifo,tutorial,desktop,2026-06-18 18:31:45.572341+00,32,31,32,0,15518,15.518,500.6,362,3,0.0968,4129,11389,0.2661,1619,6,6,spiral,1.0,60+,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,31,1.0,1.0
4395,zhc0yqcb0p,tutorial,mobile,2026-06-18 18:31:48.195338+00,32,31,32,0,15031,15.031,484.9,310,2,0.0645,4519,10512,0.3006,2777,6,6,spiral,1.0,30-44,I follow a set pattern,Rarely or never,Right,Regularly,31,1.0,1.0
4396,59v09nv7zs,tutorial,mobile,2026-06-18 18:31:54.977127+00,34,33,32,2,53976,53.976,1635.6,699,15,0.4545,46610,7366,0.8635,14196,6,6,random_walk,0.9636,30-44,I follow a set pattern,Rarely or never,Right,Rarely or never,31,0.9394,1.0645
4397,wd6ti5kgsg,round1,desktop,2026-06-18 18:31:57.896948+00,26,25,25,1,38047,38.047,1521.9,357,4,0.16,29998,8049,0.7884,19567,6,6,spiral,0.9993,18-29,I follow a set pattern,Regularly,Right,Regularly,25,1.0,1.0
4398,751i36md42,round2,desktop,2026-06-18 18:31:59.907695+00,58,57,49,9,24090,24.09,422.6,320,3,0.0526,4263,19827,0.177,2216,8,8,spiral,0.8716,Under 18,I just start and figure it out,Sometimes,Right,Regularly,48,0.8421,1.1875
4399,pxo1wr735w,round2,desktop,2026-06-18 18:32:02.247608+00,56,55,49,7,36952,36.952,671.9,366,7,0.1273,20453,16499,0.5535,5719,8,8,spiral,1.0,,,,,,48,0.8727,1.1458
4400,uyfn2coh21,round2,desktop,2026-06-18 18:32:07.438935+00,55,54,49,6,25902,25.902,479.7,239,4,0.0741,12528,13374,0.4837,4796,8,8,random_walk,0.8921,,,,,,48,0.8889,1.125
4401,jpxcjikzkx,round1,mobile,2026-06-18 18:32:10.393587+00,26,25,25,1,117286,117.286,4691.4,884,7,0.28,105401,11885,0.8987,95617,6,6,spiral,0.9384,45-59,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,25,1.0,1.0
4402,1nvt0fynkp,bonus3,desktop,2026-06-18 18:32:10.560268+00,189,188,176,13,80160,80.16,426.4,255,5,0.0266,28036,52124,0.3498,12565,14,14,snake,0.9999,30-44,I just start and figure it out,Sometimes,Right,Rarely or never,176,0.9362,1.0682
4403,imfl72is4n,round1,mobile,2026-06-18 18:32:11.172335+00,26,25,25,1,376244,376.244,15049.8,652,9,0.36,368465,7779,0.9793,335125,6,6,spiral,0.9993,30-44,I follow a set pattern,Sometimes,Right,Sometimes,25,1.0,1.0
4404,z6gp1ut4oq,bonus3,mobile,2026-06-18 18:32:15.316445+00,202,201,176,26,89349,89.349,444.5,391,10,0.0498,12284,77065,0.1375,1614,14,14,snake,0.9962,Under 18,I follow a set pattern,Rarely or never,Right,Sometimes,176,0.8756,1.142
4405,m4f1q7xifo,round1,desktop,2026-06-18 18:32:16.283405+00,31,30,25,6,27562,27.562,918.7,733,10,0.3333,17536,10026,0.6362,4867,6,6,spiral,0.9966,60+,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,25,0.8333,1.2
4406,wd6ti5kgsg,round2,desktop,2026-06-18 18:32:21.410402+00,52,51,49,3,19552,19.552,383.4,335,1,0.0196,1680,17872,0.0859,1680,8,8,spiral,1.0,18-29,I follow a set pattern,Regularly,Right,Regularly,48,0.9412,1.0625
4407,gjkyajh3xw,round2,mobile,2026-06-18 18:32:26.080696+00,49,48,49,0,52305,52.305,1089.7,689,10,0.2083,29840,22465,0.5705,10695,8,8,random_walk,0.8172,45-59,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,48,1.0,1.0
4408,slsdese1qh,tutorial,mobile,2026-06-18 18:32:26.784931+00,32,31,32,0,18253,18.253,588.8,499,3,0.0968,4094,14159,0.2243,1482,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,1.0,1.0
4409,mgy20lzpk3,bonus2,mobile,2026-06-18 18:32:27.615218+00,133,132,121,12,97580,97.58,739.2,432,20,0.1515,51428,46152,0.527,8086,12,12,spiral,0.9333,Under 18,I follow a set pattern,Rarely or never,Left,Rarely or never,120,0.9091,1.1
4410,26z1wf5spi,bonus1,desktop,2026-06-18 18:32:29.619712+00,113,112,84,29,40136,40.136,358.4,387,2,0.0179,2519,37617,0.0628,1362,10,10,spiral,0.9909,18-29,I just start and figure it out,Sometimes,Right,Rarely or never,86,0.7679,1.3023
4411,r0p977ih1w,bonus2,desktop,2026-06-18 18:32:31.578965+00,127,126,121,6,67872,67.872,538.7,337,10,0.0794,27712,40160,0.4083,6608,12,12,random_walk,0.9988,18-29,I have a rough approach but adapt as I go,Regularly,Right,Regularly,120,0.9524,1.05
4412,bghub8b5qq,bonus2,desktop,2026-06-18 18:32:33.452742+00,135,134,121,14,89613,89.613,668.8,300,13,0.097,50307,39306,0.5614,6167,12,12,snake,0.9999,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,120,0.8955,1.1167
4413,2v3wuxxvf3,round1,mobile,2026-06-18 18:32:33.936745+00,26,25,25,1,70326,70.326,2813.0,517,5,0.2,59907,10419,0.8518,53647,6,6,spiral,0.9993,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,25,1.0,1.0
4414,vxoradm31u,round1,desktop,2026-06-18 18:32:38.240327+00,31,30,25,6,53758,53.758,1791.9,400,5,0.1667,44036,9722,0.8192,36584,6,6,spiral,0.9989,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,25,0.8333,1.2
4415,rc7ahs163t,bonus1,desktop,2026-06-18 18:32:43.382703+00,88,87,84,4,100664,100.664,1157.1,431,18,0.2069,72122,28542,0.7165,18394,10,10,snake,0.8151,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,86,0.9885,1.0116
4416,cn9kqsxog9,round1,mobile,2026-06-18 18:32:51.421801+00,26,25,25,1,69848,69.848,2793.9,366,5,0.2,63497,6351,0.9091,52659,6,6,random_walk,0.8967,18-29,I just start and figure it out,Regularly,Right,Regularly,25,1.0,1.0
4417,uzrt4oj49f,tutorial,mobile,2026-06-18 18:32:53.123991+00,32,31,32,0,46961,46.961,1514.9,517,6,0.1935,35650,11311,0.7591,14264,6,6,snake,0.506,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,31,1.0,1.0
4418,l8k4lyt1se,tutorial,desktop,2026-06-18 18:32:53.150471+00,32,31,32,0,8570,8.57,276.5,209,1,0.0323,1702,6868,0.1986,1702,6,6,snake,0.6055,,,,,,31,1.0,1.0
4419,slsdese1qh,round1,mobile,2026-06-18 18:32:58.603859+00,28,27,25,3,28309,28.309,1048.5,549,7,0.2593,17497,10812,0.6181,6595,6,6,spiral,0.9655,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,25,0.9259,1.08
4420,m4f1q7xifo,round2,desktop,2026-06-18 18:32:58.821032+00,57,56,49,8,38722,38.722,691.5,445,11,0.1964,22216,16506,0.5737,4408,8,8,snake,0.9827,60+,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,48,0.8571,1.1667
4421,zhc0yqcb0p,round1,mobile,2026-06-18 18:33:00.644781+00,26,25,25,1,67835,67.835,2713.4,500,4,0.16,57197,10638,0.8432,51762,6,6,random_walk,0.6137,30-44,I follow a set pattern,Rarely or never,Right,Regularly,25,1.0,1.0
4422,3595cw1o84,tutorial,desktop,2026-06-18 18:33:01.055698+00,32,31,32,0,16352,16.352,527.5,342,1,0.0323,5847,10505,0.3576,5847,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,1.0,1.0
4423,vxoradm31u,round2,desktop,2026-06-18 18:33:02.35155+00,53,52,49,4,21161,21.161,406.9,300,2,0.0385,3263,17898,0.1542,1712,8,8,spiral,0.9998,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,48,0.9231,1.0833
4424,dsm3vsojyf,round2,desktop,2026-06-18 18:33:06.946564+00,49,48,49,0,86443,86.443,1800.9,418,6,0.125,68212,18231,0.7891,33059,8,8,random_walk,0.8172,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,48,1.0,1.0
4425,jpxcjikzkx,round2,mobile,2026-06-18 18:33:07.042796+00,52,51,49,3,52759,52.759,1034.5,553,6,0.1176,27757,25002,0.5261,15441,8,8,spiral,0.9982,45-59,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,48,0.9412,1.0625
4426,chhvaez5x5,bonus2,desktop,2026-06-18 18:33:08.132064+00,129,128,121,8,105353,105.353,823.1,451,21,0.1641,56527,48826,0.5365,9453,12,12,random_walk,0.5453,,,,,,120,0.9375,1.0667
4427,59v09nv7zs,round1,mobile,2026-06-18 18:33:13.134917+00,28,27,25,3,70828,70.828,2623.3,467,7,0.2593,63143,7685,0.8915,42156,6,6,spiral,0.9993,30-44,I follow a set pattern,Rarely or never,Right,Rarely or never,25,0.9259,1.08
4428,liy2g50lde,bonus1,desktop,2026-06-18 18:33:13.694355+00,99,98,84,15,64070,64.07,653.8,417,12,0.1224,29560,34510,0.4614,6449,10,10,snake,0.9826,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,86,0.8776,1.1395
4429,xjh65o44u2,round1,mobile,2026-06-18 18:33:13.885265+00,26,25,25,1,97964,97.964,3918.6,717,7,0.28,86793,11171,0.886,64918,6,6,spiral,0.9821,45-59,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,25,1.0,1.0
4430,l8k4lyt1se,round1,desktop,2026-06-18 18:33:17.365954+00,26,25,25,1,22050,22.05,882.0,259,2,0.08,15861,6189,0.7193,8760,6,6,spiral,0.9993,,,,,,25,1.0,1.0
4431,06u7sixnn7,tutorial,mobile,2026-06-18 18:33:18.603066+00,32,31,32,0,16199,16.199,522.5,360,4,0.129,5372,10827,0.3316,1745,6,6,spiral,1.0,45-59,I follow a set pattern,Rarely or never,Right,Sometimes,31,1.0,1.0
4432,g2hl7zwfdc,bonus1,desktop,2026-06-18 18:33:25.680888+00,92,91,84,8,47481,47.481,521.8,240,8,0.0879,23300,24181,0.4907,7807,10,10,snake,0.9882,30-44,I follow a set pattern,Regularly,Right,Regularly,86,0.9451,1.0581
4433,imfl72is4n,round2,mobile,2026-06-18 18:33:26.902447+00,49,48,49,0,72091,72.091,1501.9,566,14,0.2917,55253,16838,0.7664,17472,8,8,snake,0.5904,30-44,I follow a set pattern,Sometimes,Right,Sometimes,48,1.0,1.0
4434,cn9kqsxog9,round2,mobile,2026-06-18 18:33:30.193295+00,49,48,49,0,36222,36.222,754.6,317,2,0.0417,18950,17272,0.5232,17534,8,8,random_walk,0.8172,18-29,I just start and figure it out,Regularly,Right,Regularly,48,1.0,1.0
4435,26z1wf5spi,bonus2,desktop,2026-06-18 18:33:32.612923+00,150,149,121,29,52149,52.149,350.0,346,4,0.0268,6012,46137,0.1153,1663,12,12,snake,0.7058,18-29,I just start and figure it out,Sometimes,Right,Rarely or never,120,0.8054,1.2417
4436,r0p977ih1w,bonus3,desktop,2026-06-18 18:33:32.684616+00,187,186,176,11,59030,59.03,317.4,248,4,0.0215,8288,50742,0.1404,4032,14,14,snake,1.0,18-29,I have a rough approach but adapt as I go,Regularly,Right,Regularly,176,0.9462,1.0568
4437,mmy7p16cm7,tutorial,mobile,2026-06-18 18:33:34.652475+00,32,31,32,0,19797,19.797,638.6,417,3,0.0968,8431,11366,0.4259,5706,6,6,spiral,0.9968,45-59,I follow a set pattern,Rarely or never,Right,Sometimes,31,1.0,1.0
4438,1u5402o49l,tutorial,desktop,2026-06-18 18:33:35.194577+00,32,31,32,0,14625,14.625,471.8,203,1,0.0323,6964,7661,0.4762,6964,6,6,spiral,1.0,45-59,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,31,1.0,1.0
4439,wd6ti5kgsg,bonus1,desktop,2026-06-18 18:33:35.903131+00,103,102,84,19,33928,33.928,332.6,240,3,0.0294,5449,28479,0.1606,2608,10,10,spiral,0.9934,18-29,I follow a set pattern,Regularly,Right,Regularly,86,0.8431,1.186
4440,uzrt4oj49f,round1,mobile,2026-06-18 18:33:37.055496+00,26,25,25,1,39386,39.386,1575.4,989,12,0.48,33314,6072,0.8458,10898,6,6,spiral,0.9821,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,25,1.0,1.0
4441,2v3wuxxvf3,round2,mobile,2026-06-18 18:33:43.224626+00,49,48,49,0,62411,62.411,1300.2,604,12,0.25,44030,18381,0.7055,22688,8,8,random_walk,0.8172,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,48,1.0,1.0
4442,slsdese1qh,round2,mobile,2026-06-18 18:33:44.215214+00,55,54,49,6,42621,42.621,789.3,433,6,0.1111,21274,21347,0.4991,5841,8,8,random_walk,0.5325,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,48,0.8889,1.125
4443,w9xtwkac9j,tutorial,desktop,2026-06-18 18:33:44.796219+00,32,31,32,0,9687,9.687,312.5,237,1,0.0323,1672,8015,0.1726,1672,6,6,snake,0.6055,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,1.0,1.0
4444,06u7sixnn7,round1,mobile,2026-06-18 18:33:54.142012+00,28,27,25,3,25356,25.356,939.1,811,13,0.4815,18978,6378,0.7485,2476,6,6,spiral,0.9949,45-59,I follow a set pattern,Rarely or never,Right,Sometimes,25,0.9259,1.08
4445,1u5402o49l,round1,desktop,2026-06-18 18:33:55.521953+00,30,29,25,5,14996,14.996,517.1,373,1,0.0345,4028,10968,0.2686,4028,6,6,spiral,0.9178,45-59,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,25,0.8621,1.16
4446,3yuiu1gm0c,tutorial,desktop,2026-06-18 18:33:58.828441+00,32,31,32,0,9216,9.216,297.3,252,1,0.0323,1022,8194,0.1109,1022,6,6,snake,0.6055,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Rarely or never,31,1.0,1.0
4447,tncydmm1cr,tutorial,desktop,2026-06-18 18:34:00.405746+00,32,31,32,0,24441,24.441,788.4,340,4,0.129,14737,9704,0.603,8742,6,6,spiral,0.9999,,,,,,31,1.0,1.0
4448,plfp7akumz,round1,mobile,2026-06-18 18:34:02.522359+00,26,25,25,1,185111,185.111,7404.4,1100,15,0.6,179244,5867,0.9683,78979,6,6,random_walk,0.6137,45-59,I just start and figure it out,Regularly,Right,Sometimes,25,1.0,1.0
4449,w9xtwkac9j,round1,desktop,2026-06-18 18:34:06.642432+00,26,25,25,1,19189,19.189,767.6,304,3,0.12,11934,7255,0.6219,5569,6,6,random_walk,0.6137,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,25,1.0,1.0
4450,8zikjfnsze,tutorial,mobile,2026-06-18 18:34:07.312904+00,34,33,32,2,33005,33.005,1000.2,629,11,0.3333,23814,9191,0.7215,8907,6,6,spiral,0.9998,,,,,,31,0.9394,1.0645
4451,bghub8b5qq,bonus3,desktop,2026-06-18 18:34:10.301925+00,193,192,176,17,94062,94.062,489.9,299,16,0.0833,36831,57231,0.3916,6253,14,14,snake,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,176,0.9167,1.0909
4452,vweu5620z2,tutorial,mobile,2026-06-18 18:34:11.104712+00,32,31,32,0,23510,23.51,758.4,290,5,0.1613,15034,8476,0.6395,7011,6,6,spiral,1.0,,,,,,31,1.0,1.0
4453,rc7ahs163t,bonus2,desktop,2026-06-18 18:34:11.846822+00,123,122,121,2,84207,84.207,690.2,344,17,0.1393,45641,38566,0.542,6769,12,12,random_walk,0.9759,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,120,0.9836,1.0167
4454,u1od12a5v2,round1,mobile,2026-06-18 18:34:12.291601+00,26,25,25,1,2453778,2453.778,98151.1,550,3,0.12,2441843,11935,0.9951,2439059,6,6,spiral,0.9835,18-29,I have a rough approach but adapt as I go,Regularly,Left,Sometimes,25,1.0,1.0
4455,vxoradm31u,bonus1,desktop,2026-06-18 18:34:12.627625+00,99,98,84,15,38381,38.381,391.6,275,6,0.0612,9073,29308,0.2364,1741,10,10,snake,0.9831,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,86,0.8776,1.1395
4456,w11ls1mqts,tutorial,desktop,2026-06-18 18:34:13.533202+00,34,33,32,2,26076,26.076,790.2,182,1,0.0303,17708,8368,0.6791,17708,6,6,spiral,1.0,45-59,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,31,0.9394,1.0645
4457,751i36md42,bonus1,desktop,2026-06-18 18:34:15.185143+00,105,104,84,21,38193,38.193,367.2,310,6,0.0577,7495,30698,0.1962,1455,10,10,spiral,0.9997,Under 18,I just start and figure it out,Sometimes,Right,Regularly,86,0.8269,1.2093
4458,najlowui15,round1,mobile,2026-06-18 18:34:16.050359+00,26,25,25,1,284472,284.472,11378.9,779,7,0.28,273096,11376,0.96,255554,6,6,spiral,0.9993,,,,,,25,1.0,1.0
4459,3yuiu1gm0c,round1,desktop,2026-06-18 18:34:16.190097+00,26,25,25,1,13491,13.491,539.6,283,3,0.12,7361,6130,0.5456,3631,6,6,spiral,0.9891,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Rarely or never,25,1.0,1.0
4460,mmy7p16cm7,round1,mobile,2026-06-18 18:34:19.066915+00,30,29,25,5,37584,37.584,1296.0,582,5,0.1724,24339,13245,0.6476,16359,6,6,spiral,0.991,45-59,I follow a set pattern,Rarely or never,Right,Sometimes,25,0.8621,1.16
4461,59v09nv7zs,round2,mobile,2026-06-18 18:34:20.726396+00,51,50,49,2,62788,62.788,1255.8,430,13,0.26,48866,13922,0.7783,23726,8,8,random_walk,0.8905,30-44,I follow a set pattern,Rarely or never,Right,Rarely or never,48,0.96,1.0417
4462,zhc0yqcb0p,round2,mobile,2026-06-18 18:34:22.46094+00,50,49,49,1,77337,77.337,1578.3,491,7,0.1429,58358,18979,0.7546,24721,8,8,spiral,1.0,30-44,I follow a set pattern,Rarely or never,Right,Regularly,48,0.9796,1.0208
4463,tncydmm1cr,round1,desktop,2026-06-18 18:34:22.569749+00,26,25,25,1,16718,16.718,668.7,432,5,0.2,8424,8294,0.5039,2494,6,6,random_walk,0.6137,,,,,,25,1.0,1.0
4464,1u5402o49l,round2,desktop,2026-06-18 18:34:23.31284+00,52,51,49,3,21927,21.927,429.9,338,2,0.0392,4905,17022,0.2237,3363,8,8,random_walk,0.5235,45-59,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,48,0.9412,1.0625
4465,wd6ti5kgsg,bonus2,desktop,2026-06-18 18:34:25.975204+00,131,130,121,10,47376,47.376,364.4,271,4,0.0308,8077,39299,0.1705,2480,12,12,snake,0.9285,18-29,I follow a set pattern,Regularly,Right,Regularly,120,0.9231,1.0833
4466,w9xtwkac9j,round2,desktop,2026-06-18 18:34:27.325759+00,49,48,49,0,18258,18.258,380.4,266,3,0.0625,4943,13315,0.2707,2300,8,8,random_walk,0.8172,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,48,1.0,1.0
4467,qbnuhfemwh,tutorial,mobile,2026-06-18 18:34:28.904843+00,32,31,32,0,34600,34.6,1116.1,527,7,0.2258,23507,11093,0.6794,6133,6,6,snake,0.506,45-59,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,31,1.0,1.0
4468,uzrt4oj49f,round2,mobile,2026-06-18 18:34:32.747016+00,51,50,49,2,52743,52.743,1054.9,618,14,0.28,34972,17771,0.6631,10192,8,8,random_walk,0.8905,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,48,0.96,1.0417
4469,chhvaez5x5,bonus3,desktop,2026-06-18 18:34:36.590306+00,186,185,176,10,84087,84.087,454.5,399,11,0.0595,18054,66033,0.2147,2944,14,14,snake,0.9999,,,,,,176,0.9514,1.0511
4470,06u7sixnn7,round2,mobile,2026-06-18 18:34:39.490744+00,52,51,49,3,38371,38.371,752.4,455,13,0.2549,22151,16220,0.5773,5753,8,8,spiral,0.9998,45-59,I follow a set pattern,Rarely or never,Right,Sometimes,48,0.9412,1.0625
4471,3yuiu1gm0c,round2,desktop,2026-06-18 18:34:43.289896+00,49,48,49,0,24551,24.551,511.5,275,3,0.0625,12381,12170,0.5043,7629,8,8,random_walk,0.8172,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Rarely or never,48,1.0,1.0
4472,w11ls1mqts,round1,desktop,2026-06-18 18:34:44.313253+00,26,25,25,1,26300,26.3,1052.0,373,4,0.16,17314,8986,0.6583,9635,6,6,random_walk,0.5211,45-59,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,25,1.0,1.0
4473,26z1wf5spi,bonus3,desktop,2026-06-18 18:34:44.750453+00,200,199,176,24,67578,67.578,339.6,333,5,0.0251,7023,60555,0.1039,1702,14,14,snake,1.0,18-29,I just start and figure it out,Sometimes,Right,Rarely or never,176,0.8844,1.1307
4474,liy2g50lde,bonus2,desktop,2026-06-18 18:34:47.145116+00,137,136,121,16,90424,90.424,664.9,396,17,0.125,47537,42887,0.5257,5385,12,12,spiral,0.9992,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,120,0.8824,1.1333
4475,e6tp5002tr,tutorial,desktop,2026-06-18 18:34:48.699043+00,32,31,32,0,19941,19.941,643.3,347,3,0.0968,9855,10086,0.4942,6056,6,6,spiral,1.0,Under 18,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,31,1.0,1.0
4476,tncydmm1cr,round2,desktop,2026-06-18 18:34:49.658689+00,57,56,49,8,22289,22.289,398.0,311,3,0.0536,4448,17841,0.1996,1740,8,8,random_walk,0.6689,,,,,,48,0.8571,1.1667
